document_id,review_title,review_url,product_name,flavor_a,flavor_b,pair_key,sentence,matched_categories,matched_terms,matched_negated_categories,matched_negated_terms,is_same_sentence_pair,has_explicit_mix_expression,explicit_mix_text,is_template_sentence,template_pattern,has_positive_expression,has_negative_expression,has_taste_role_explanation,role_detection_rule,role_action_term,role_effect_term,is_product_name_derived,is_parent_child_pair,parent_child_reason
R0069,DOZAJ – Brown Sugar(ブラウンシュガー)レビュー,https://cloud-jp.net/dozaj-brownsugar/,DOZAJ – Brown Sugar(ブラウンシュガー)レビュー,アールグレイ,キャラメル,アールグレイ||キャラメル,・コットンキャンディ×キャラメル×ココナッツ – お菓子系フレーバーに似たフレーバーが少ないこともあり、甘めミックスを作るときにも重宝しそうです。,taste:sweetness,キャンディ|甘め,,,False,False,,False,,False,False,False,,,,False,False,
R0159,TROY – BLUE GUAVA(ブルーグアバ)レビュー,https://cloud-jp.net/troy-blueguava/,TROY – BLUE GUAVA(ブルーグアバ)レビュー,グアバ,ブルーベリー,グアバ||ブルーベリー,こちらの記事では、TROY(トロイ)のBlue Guava(ブルーグアバ)のフレーバーレビューをご紹介します。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0159,TROY – BLUE GUAVA(ブルーグアバ)レビュー,https://cloud-jp.net/troy-blueguava/,TROY – BLUE GUAVA(ブルーグアバ)レビュー,グアバ,ブルーベリー,グアバ||ブルーベリー,Blue Guavaはブルーベリー系のフレーバーとなります。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0159,TROY – BLUE GUAVA(ブルーグアバ)レビュー,https://cloud-jp.net/troy-blueguava/,TROY – BLUE GUAVA(ブルーグアバ)レビュー,グアバ,ブルーベリー,グアバ||ブルーベリー,立ち上げ当初はブルーベリーの香りがメインのように感じました。,experience:aroma,香り,,,False,False,,False,,False,False,False,,,,False,False,
R0159,TROY – BLUE GUAVA(ブルーグアバ)レビュー,https://cloud-jp.net/troy-blueguava/,TROY – BLUE GUAVA(ブルーグアバ)レビュー,グアバ,ブルーベリー,グアバ||ブルーベリー,TROY(トロイ) – BLUE GUAVA(ブルーグアバ)はCLOUD SHOPにてご購入いただけます！,,,,,False,False,,True,CLOUD SHOPにてご購入いただけます,False,False,False,,,,False,False,
R0168,旬-SHUN- GUAVA,https://cloud-jp.net/shun-guava/,旬-SHUN- GUAVA,グアバ,ブルーベリー,グアバ||ブルーベリー,・【旬-shun-】グアバ(30%)　+ 【旬-shun-】パイナップル(30%)　+　【AlFakher】ブルーベリー(40%),,,,,True,False,,False,,False,False,False,,,,False,False,
R0065,MALAKI – Double Apple(ダブルアップル),https://cloud-jp.net/malaki-doubleapple/,MALAKI – Double Apple(ダブルアップル),グアバ,リコリス,グアバ||リコリス,・ダブルアップル×ゴールデンデリシャスアップル×グアバ – 青リンゴの熟し切っていない甘さとグアバの風味がリコリスの風味をしっかりと引き立てます。,,,,,True,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,グアバ,リコリス,グアバ||リコリス,Two Appleはアニスとリコリスというハーブをミックスしたフレーバーで、名前にアップルとは付くものの林檎とは違った味わいがします。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,グアバ,リコリス,グアバ||リコリス,DozajのTwo Appleの香りはべたべたに甘い濃厚なアニスと爽やかなリコリスが特徴的です。,experience:aroma|experience:coolness|taste:richness|taste:sweetness,濃厚|爽やか|甘い|香り,,,False,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,グアバ,リコリス,グアバ||リコリス,リコリスの味を出したい場合はこの限りではありませんが。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,グアバ,リコリス,グアバ||リコリス,高火力ではアニスの甘みを感じ、火力を下げればリコリスの爽やかさとアニスの甘みが半々の吸いやすい煙となるでしょう。,experience:coolness|experience:smoke|experience:smoothness,吸いやすい|煙|爽やか,,,False,False,,False,,False,False,False,,,,False,False,
R0149,DOZAJ – Two Apple(トゥーアップル)レビュー,https://cloud-jp.net/dozaj-twoapple/,DOZAJ – Two Apple(トゥーアップル)レビュー,グアバ,リコリス,グアバ||リコリス,慣れてない方やTwo Appleをアクセントとして使いたい場合にはグレープフルーツやグアバ、ペアーあたりが良いのではないでしょうか。,,,evaluation:positive,良い,False,False,,False,,False,True,False,,,,False,False,
R0143,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/,DOZAJ – Black Currant(ブラックカラント)レビュー,プラム,ベリー,プラム||ベリー,Black Currantは別名カシスと呼ばれ、ベリーの一種です。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0143,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/,DOZAJ – Black Currant(ブラックカラント)レビュー,プラム,ベリー,プラム||ベリー,吸った感じとしては、ほんのりとした苦味とベリー系の甘さを感じます。,taste:bitterness,苦味,,,False,False,,False,,False,False,False,,,,False,False,
R0143,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/,DOZAJ – Black Currant(ブラックカラント)レビュー,プラム,ベリー,プラム||ベリー,一方でベリー系にありがちな酸味はあまりないです。,,,taste:acidity,酸味,False,False,,False,,False,False,False,,,,False,False,
R0143,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/,DOZAJ – Black Currant(ブラックカラント)レビュー,プラム,ベリー,プラム||ベリー,煙の質感として、喉にひっかかることはありませんが、ベリー、カシス系特有の重たさみたいなものを感じます。,experience:smoke,煙,,,False,False,,False,,False,False,False,,,,False,False,
R0143,DOZAJ – Black Currant(ブラックカラント)レビュー,https://cloud-jp.net/dozaj-blackcurrant/,DOZAJ – Black Currant(ブラックカラント)レビュー,プラム,ベリー,プラム||ベリー,フルーツ系はプラム、レモン、ザクロあたりが間違いないんじゃないかと思います。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0159,TROY – BLUE GUAVA(ブルーグアバ)レビュー,https://cloud-jp.net/troy-blueguava/,TROY – BLUE GUAVA(ブルーグアバ)レビュー,プラム,ベリー,プラム||ベリー,香りとしてはすっきりとしたブルーベリーの香りにグァバの甘みが後追いしてくるような味わいです。,experience:aroma,香り,,,False,False,,False,,False,False,False,,,,False,False,
R0159,TROY – BLUE GUAVA(ブルーグアバ)レビュー,https://cloud-jp.net/troy-blueguava/,TROY – BLUE GUAVA(ブルーグアバ)レビュー,プラム,ベリー,プラム||ベリー,またBlue Guavaが甘みによったフレーバーなのでプラムやラズベリー、レモン等で酸味も感じれるようにするのも有りだと感じます。,taste:acidity,酸味,,,False,False,,False,,False,False,False,,,,False,False,
R0055,MALAKI – Orange(オレンジ),https://cloud-jp.net/malaki-orange/,MALAKI – Orange(オレンジ),アイス,ライチ,アイス||ライチ,・オレンジ×ライチ×アイス – フルーツミックスに清涼感の強いアイスをちょい足しミックスです。,experience:coolness|experience:heaviness,強い|清涼感,,,True,True,ライチ×アイス,False,,False,False,False,,,,False,False,
R0064,MALAKI – Mint(ミント),https://cloud-jp.net/malaki-mint/,MALAKI – Mint(ミント),アイス,ライチ,アイス||ライチ,・ミント×レモン×ライチ – ミントの幅の広さを考え、あえて王道に近いミックスを選びました。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0064,MALAKI – Mint(ミント),https://cloud-jp.net/malaki-mint/,MALAKI – Mint(ミント),アイス,ライチ,アイス||ライチ,アルファーヘル、FMLのミントやドザジのアイスなどを混ぜると美味しいです。,evaluation:positive,美味しい,,,False,False,,False,,True,False,False,,,,False,False,
R0157,TROY – ICE BANANA(アイスバナナ)レビュー,https://cloud-jp.net/troy-icebanana/,TROY – ICE BANANA(アイスバナナ)レビュー,ハニー,ミルク,ハニー||ミルク,TROYのラインナップではハニーミルク、それ以外ではチョコ系やミルク系のフレーバーとは相性抜群です。,experience:balance,相性,,,True,False,,False,,False,False,False,,,,False,False,
R0169,旬-SHUN- MELON,https://cloud-jp.net/shun-melon/,旬-SHUN- MELON,ハニー,ミルク,ハニー||ミルク,ミルクと合わせて、まったりしたフルーツの甘みを生かした、”メロンジュース”の味を表現するのに、ミルクなどと合わせるのが個人的には非常におすすめです。,evaluation:positive,おすすめ,,,False,False,,False,,True,False,False,,,,False,False,
R0169,旬-SHUN- MELON,https://cloud-jp.net/shun-melon/,旬-SHUN- MELON,ハニー,ミルク,ハニー||ミルク,・【Social Smoke】 honeydew,,,,,False,False,,False,,False,False,False,,,,False,False,
R0169,旬-SHUN- MELON,https://cloud-jp.net/shun-melon/,旬-SHUN- MELON,ハニー,ミルク,ハニー||ミルク,・【DOZAJ】MILK (50%)　＋　【旬-SHUN-】MELON(50%),,,,,False,False,,False,,False,False,False,,,,False,False,
R0054,MALAKI – Amazon(アマゾン),https://cloud-jp.net/malaki-amazon/,MALAKI – Amazon(アマゾン),グアバ,パイナップル,グアバ||パイナップル,・アマゾン×グアバ×パイナップル – 南国風ミックスのイメージです。,,,,,True,True,グアバ×パイナップル,False,,False,False,False,,,,False,False,
R0168,旬-SHUN- GUAVA,https://cloud-jp.net/shun-guava/,旬-SHUN- GUAVA,グアバ,パイナップル,グアバ||パイナップル,・【旬-shun-】グアバ(30%)　+ 【旬-shun-】パイナップル(30%)　+　【AlFakher】ブルーベリー(40%),,,,,True,False,,False,,False,False,False,,,,False,False,
R0047,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/,MALAKI – Grape Mint(グレープミント),グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)の特徴,,,,,True,False,,True,^[^。！？!?]*の特徴$,False,False,False,,,,True,True,ミント is contained in グレープミント
R0047,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/,MALAKI – Grape Mint(グレープミント),グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)のおすすめミックス,evaluation:positive,おすすめ,,,True,False,,True,^[^。！？!?]*おすすめ(?:の)?ミックス(?:・組み合わせ)?$,True,False,False,,,,True,True,ミント is contained in グレープミント
R0047,MALAKI – Grape Mint(グレープミント),https://cloud-jp.net/malaki-grapemint/,MALAKI – Grape Mint(グレープミント),グレープミント,ミント,グレープミント||ミント,MALAKI – Grape Mint(グレープミント)はCLOUD SHOPにてご購入いただけます！,,,,,True,False,,True,CLOUD SHOPにてご購入いただけます,False,False,False,,,,True,True,ミント is contained in グレープミント
